id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19407599,Nice room near Columbia University,136058103,Jessie,Manhattan,Upper West Side,40.80221,-73.96514,Private room,35,1,4,2017-08-02,0.17,1,0
19409883,Spacious 2BR APT in Upper Manhattan,39739038,Stephanie,Manhattan,East Harlem,40.79749,-73.93336,Private room,140,1,1,2017-12-10,0.05,2,177
19415314,"Girls only, cozy room one block from Times Square",47336995,Mario,Manhattan,Hell's Kitchen,40.75812,-73.98935,Shared room,10,1,2,2017-06-24,0.08,1,0
19425570,One Bedroom Apartment in NYC,84803093,Javier,Queens,Kew Gardens Hills,40.73307,-73.81868,Entire home/apt,150,1,16,2019-06-28,0.81,1,178
19429202,Clean Room,136211138,Meerim,Queens,Woodside,40.74374,-73.90387,Private room,59,1,0,,0.0,1,0
19429274,Huge room in Brooklyn,40086875,Amir,Brooklyn,Crown Heights,40.67484,-73.94084,Private room,39,1,0,,0.0,1,0
19430239,"luxury, neat, minute fom trains",118816229,Ali,Bronx,Williamsbridge,40.88249,-73.86274,Private room,50,1,85,2019-07-04,3.43,1,328
19431326,Cozy Room in Astoria,136229596,James,Queens,Astoria,40.76488,-73.91813,Private room,166,1,8,2018-10-05,0.36,1,89
19431893,Nice small room NYC (5 min from LaGuardia Airport),136230287,Jhon,Queens,East Elmhurst,40.76523,-73.86966,Private room,40,1,16,2017-11-20,0.65,1,0
19436446,Private sanctuary close to Central park,88972126,Deeksha,Manhattan,Harlem,40.80194,-73.95551,Entire home/apt,120,1,3,2017-07-31,0.12,1,0
19438695,Loft in big apartment,136285709,Jenna,Manhattan,SoHo,40.72439,-74.00481,Private room,103,1,1,2017-07-07,0.04,2,0
19438978,Private bedroom and bathroom in spacious apartment,136285709,Jenna,Manhattan,SoHo,40.7238,-74.00665,Private room,125,1,1,2017-06-25,0.04,2,0
19439682,Entire Apartement in Queens!8min from Jfk,136288915,Balwinder,Queens,Richmond Hill,40.6839,-73.82444,Entire home/apt,79,1,272,2019-07-07,11.56,1,56
19439956,LUXURY APARTMENT 5 MIN TO LGA 20 TO JFK,136300414,Gonzalo,Queens,East Elmhurst,40.75765,-73.89725,Entire home/apt,250,1,62,2019-07-01,3.01,1,336
19440004,Private Bedroom on  Upper East Side,4830234,Chef Menezes,Manhattan,Upper East Side,40.77594,-73.94461,Private room,100,1,51,2019-06-02,2.11,1,172
19440924,1 Bedroom Apartment on the Upper West Side,50386076,Charlie,Manhattan,Upper West Side,40.80006,-73.9648,Entire home/apt,105,1,24,2018-01-07,0.97,1,0
19455149,Manhattan Phenomenal Deal! BEST Chelsea Room,136431007,Louie,Manhattan,Chelsea,40.74944,-73.99774,Private room,49,1,40,2019-06-09,1.63,1,43
19456810,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70454,-73.81549,Private room,93,1,2,2017-07-23,0.08,18,90
19459142,Comfy stay!,135696084,Dustin,Manhattan,Kips Bay,40.74072,-73.98133,Private room,100,1,0,,0.0,1,0
19471352,"Dreamy Bushwick Art Apt, 15min from City, Roof &TV",136607675,Samantha,Brooklyn,Bedford-Stuyvesant,40.69844,-73.93921,Private room,62,1,47,2019-06-29,1.92,1,21
19474652,Views on the hudson,136638556,Felicia,Manhattan,Harlem,40.82716,-73.93953,Private room,85,1,29,2018-12-31,1.22,1,359
19476630,Cozy self contained room with twin size bed,42561290,Carla,Brooklyn,East New York,40.66168,-73.86665,Private room,25,1,29,2019-06-11,1.17,4,319
19485371,Spacious Harlem Hideaway,74238783,Cardelle,Manhattan,Harlem,40.82582,-73.94876,Private room,65,1,6,2017-12-15,0.24,1,0
19489293,Awesome Spacious apartment North of the Park,114574,Beau,Manhattan,Harlem,40.81703,-73.94512,Entire home/apt,119,1,4,2018-09-30,0.17,2,0
19490059,"Newly Renovated; 2BR, 1BA, Kitchen + Living Rm",136812761,Wendy,Brooklyn,Bedford-Stuyvesant,40.69487,-73.93665,Entire home/apt,389,1,107,2019-06-23,4.4,3,80
19499668,Cozy Sofa Bed in Upper Manhattan,3372118,Natasha,Manhattan,Washington Heights,40.84133,-73.93739,Shared room,50,1,21,2019-06-15,0.86,1,188
19501242,Private room/bathroom on the Upper West Side,36572516,David,Manhattan,Upper West Side,40.78196,-73.97764,Private room,54,1,17,2017-08-12,0.69,1,0
19502013,ღღღUltimate Broadway Experienceღღღ,112799848,Arthur,Manhattan,Hell's Kitchen,40.76708,-73.98912,Private room,99,1,83,2019-06-25,3.36,3,157
19502079,ღღღSteps to Major Tourist Attractionsღღღ,112799848,Arthur,Manhattan,Hell's Kitchen,40.76615,-73.98829,Private room,99,1,73,2019-06-30,2.96,3,342
19504570,Cozy room close to Manhattan,133785513,Alena,Brooklyn,Bedford-Stuyvesant,40.69389,-73.9354,Private room,65,1,130,2019-07-01,5.25,4,69
19505956,Classy Upper East Side Private Bedroom,136982841,Daniele,Manhattan,East Harlem,40.78603,-73.95015,Private room,165,1,4,2018-09-16,0.18,1,179
19509586,"Apartment in Bay Ridge, Brooklyn",804812,Adrienne Miriam,Brooklyn,Bay Ridge,40.62913,-74.01946,Entire home/apt,150,1,48,2019-06-23,1.96,1,330
19520573,"Luxury House in Safe Area, 30 Min to Time Square",117673528,Igor,Queens,Forest Hills,40.71249,-73.85021,Private room,900,1,127,2019-07-05,5.37,1,296
19525455,"LUXURIOUS, TOWNHOME WITH PRIVATE ROOF - 2500 SQ FT",7958923,Vikas,Brooklyn,Bedford-Stuyvesant,40.69158,-73.94329,Entire home/apt,275,1,6,2019-06-30,0.58,2,213
19526601,A light spacious adorable room in Brooklyn,68432448,Nelli,Brooklyn,Sheepshead Bay,40.60614,-73.95374,Private room,50,1,24,2019-06-22,0.99,1,20
19530271,Appartement spacieux au cœur d'Astoria,37980834,Oceane,Queens,Ditmars Steinway,40.76944,-73.90751,Entire home/apt,119,1,1,2017-07-09,0.04,1,0
19530518,YANKEE STADIUM DOWNTOWN BRONX,16884548,Taina,Bronx,Concourse Village,40.83083,-73.91928,Private room,62,1,8,2019-06-05,0.67,1,175
19530652,Gorgeous cozy bdrm + private bath + backyard!,4351028,Jake,Brooklyn,Bushwick,40.70118,-73.91764,Private room,65,1,0,,0.0,1,0
19530778,Large window Private Room in Flushing Queens,137129564,Bing,Queens,Flushing,40.75221,-73.81533,Private room,60,1,32,2019-06-30,2.03,4,356
19532027,Bright Clean Economy Room in Crown Heights 4SL,17555570,Yan,Brooklyn,Crown Heights,40.67108,-73.92308,Private room,54,1,90,2019-07-05,3.72,12,63
19532907,"Bright, Sunny, Clean Bedroom w/Private Bath 3MB",17555570,Yan,Brooklyn,Crown Heights,40.6695,-73.92226,Private room,63,1,66,2019-06-22,2.68,12,39
19542512,Bohemian Room in NYC at Great Location,137264725,Gulcin,Manhattan,Lower East Side,40.71206,-73.99055,Private room,70,1,117,2019-06-25,4.74,4,249
19544478,Private Prospect Heights room,58052561,Alina,Brooklyn,Crown Heights,40.67313,-73.96254,Private room,100,1,8,2018-12-01,0.33,1,8
19546150,Studio Apartment.,137270801,Jose,Queens,Ozone Park,40.67557,-73.85145,Private room,100,1,0,,0.0,1,0
19547068,"SIMPLEHOME
Nothing fancy just quiet Place",137302318,Alona,Queens,Long Island City,40.75381,-73.92559,Entire home/apt,93,1,185,2019-06-23,7.64,2,73
19547384,Sunny Prospect Park Apartment,4629066,Kathryn,Brooklyn,Flatbush,40.65264,-73.96202,Entire home/apt,85,1,0,,0.0,1,0
19548992,Spare Room in newly finished apartment,136645733,Matt,Manhattan,East Harlem,40.81355,-73.93648,Private room,60,1,0,,0.0,1,0
19551198,Rustic & Wabi-sabi Minimal Apt. w/ Terrace,7348150,Stephanie,Manhattan,Nolita,40.72294,-73.99526,Entire home/apt,250,1,23,2018-11-27,0.95,1,0
19554164,Beautiful East Village Gem,137384468,Emily,Manhattan,East Village,40.73075,-73.98636,Private room,80,1,4,2017-08-01,0.16,1,0
19554598,Modern & Trendy 2-Bedroom 1 Bath Lower Manhattan,17131554,Alex,Manhattan,Little Italy,40.71809,-73.99811,Entire home/apt,220,1,128,2019-06-22,5.28,1,239
19555750,Travel Themed Room at Great Location,137264725,Gulcin,Manhattan,Chinatown,40.71391,-73.99162,Private room,60,1,101,2019-06-21,4.13,4,257
19556174,Open Room in Hell's Kitchen,51356852,Peter,Manhattan,Hell's Kitchen,40.763,-73.98624,Private room,300,1,0,,0.0,1,0
19558926,Nice and safe every thing near me,37078185,Gurdeep,Queens,Jackson Heights,40.75141,-73.8967,Private room,100,1,0,,0.0,1,0
19566229,法拉盛(Flushing)独立出入Basement套房出租｡2房1卫 2Rooms/1Bath,137129564,Bing,Queens,Flushing,40.75388,-73.81561,Private room,54,1,70,2019-07-01,2.86,4,85
19567629,East Village. Best Space/Location 1 Bdrm 1 Person,137337835,Steven,Manhattan,East Village,40.72714,-73.98279,Private room,70,1,129,2019-06-23,5.39,1,28
19571955,Great room in spacious apt. right by the C,932021,Alec,Brooklyn,Clinton Hill,40.68511,-73.96775,Private room,49,1,2,2017-07-22,0.08,1,0
19575376,Hendrix Street Gem Rm #1,105878573,Tonisha,Brooklyn,East New York,40.66672,-73.88852,Private room,58,1,14,2018-05-19,0.59,5,0
19582754,Cozy room in the best area! Affordable stay in NY!,20761853,Elena,Manhattan,Upper East Side,40.76812,-73.95403,Private room,79,1,62,2019-05-26,2.58,2,258
19583985,"Quiet, Large, & Cozy Bedroom in Bushwick Apt - 2",9864136,Anthony,Brooklyn,Bushwick,40.68652,-73.91365,Private room,50,1,0,,0.0,26,365
19591709,"Entire Apartment!! Free parking,30 min to Times Sq",137720684,Meera,Queens,East Elmhurst,40.75794,-73.8767,Entire home/apt,155,1,101,2019-07-03,4.12,1,308
19592057,"Expensive, Small place, but it is 100% clean",127181576,Alon,Manhattan,Lower East Side,40.71043,-73.98174,Private room,157,1,0,,0.0,1,0
19602663,1 Room in high rise facing Central Park w/ balcony,137821526,Cathy,Manhattan,East Harlem,40.79622,-73.94825,Private room,160,1,0,,0.0,2,0
19603624,Beautiful Greenwich Village Home in NYC,71811779,Rebecca,Manhattan,West Village,40.73129,-74.00298,Entire home/apt,250,1,0,,0.0,1,0
19603759,1 Room highrise over Central Park-private balcony,137821526,Cathy,Manhattan,East Harlem,40.79572,-73.9481,Private room,165,1,3,2018-06-17,0.13,2,0
19604123,Warm Sunny Bedroom w/ private bathroom 4MB,17555570,Yan,Brooklyn,Crown Heights,40.6696,-73.92414,Private room,64,1,64,2019-06-30,3.13,12,63
19604361,Bedroom #2 in Queens,137838298,Norma,Queens,Jamaica,40.68121,-73.76869,Private room,60,1,22,2018-12-16,0.99,2,177
19608383,Bright Clean Private Room in Crown Heights 4SR,17555570,Yan,Brooklyn,Crown Heights,40.66895,-73.9235,Private room,53,1,88,2019-06-26,3.59,12,61
19618443,Cute apartment in Sunnyside,26921025,Ellie,Queens,Sunnyside,40.73811,-73.92099,Entire home/apt,99,1,0,,0.0,1,0
19620202,CRASH COOL TRAVELBLOGGERS COUCH LEARN TRAVEL TIPS!,44735076,StayWithaTravelWriter,Brooklyn,Crown Heights,40.67767,-73.9602,Shared room,59,1,44,2019-06-30,1.8,1,90
19621012,Large 1 Bedroom Apt w/ Backyard!,39550178,Hassan,Brooklyn,Fort Greene,40.68898,-73.97707,Entire home/apt,275,1,0,,0.0,1,0
19622700,Upper west side - perfect feel at home place.,101262003,John,Manhattan,Upper West Side,40.78526,-73.97633,Private room,175,1,8,2018-11-08,0.35,2,90
19622976,Scenic Brooklyn townhouse.,39277795,Javier,Brooklyn,Sunset Park,40.645,-74.00378,Private room,90,1,50,2019-06-26,2.07,1,43
19625234,"纽约三室一厅两全浴带独立厨房和停车位
Three-Room Two Bath and Parking",115979599,Mike,Queens,Flushing,40.76818,-73.8276,Entire home/apt,188,1,85,2019-07-07,3.52,1,151
19626464,Beautiful and tidy room at Time Square location,34689714,Maria,Manhattan,Hell's Kitchen,40.76591,-73.98717,Private room,110,1,82,2019-05-19,3.38,5,0
19635738,Maison 130,6920054,Joseph,Manhattan,Chelsea,40.73978,-73.9963,Shared room,250,1,0,,0.0,1,0
19637278,Cozy Upper West Side Apartment in New York City,138186485,Nicholas,Manhattan,Upper West Side,40.78823,-73.97499,Entire home/apt,116,1,28,2018-10-17,1.22,1,0
19639687,"Garden Apt, 1,800 sq ft",138210979,Michael,Brooklyn,Park Slope,40.67405,-73.97883,Entire home/apt,181,1,3,2017-07-15,0.12,1,0
19642392,"Private room in the heart of Gramercy, NY.",102072773,Linett,Manhattan,Kips Bay,40.74136,-73.98146,Private room,55,1,8,2017-08-10,0.33,1,0
19643642,One stop to midtown Manhattan one stop to Brooklyn,20440843,Safiah,Queens,Long Island City,40.7451,-73.94951,Private room,75,1,5,2018-09-28,0.23,1,0
19644363,Spacious 2 bedroom railroad apartment,114621718,Hope,Brooklyn,Gowanus,40.67718,-73.98513,Entire home/apt,225,1,67,2019-06-29,2.98,2,350
19650084,Simple private bedroom in house apartment,61308650,Elan,Brooklyn,Cypress Hills,40.68244,-73.89489,Private room,29,1,51,2019-06-01,2.1,1,16
19651861,Antique Romantic apartment chinatown/downtown,138331581,J,Manhattan,Civic Center,40.71219,-73.99785,Entire home/apt,102,1,45,2018-06-24,1.85,1,0
19653866,Warm Comfy Queen Bedroom in Crown Heights 3GR,17555570,Yan,Brooklyn,Crown Heights,40.66964,-73.9216,Private room,53,1,65,2019-06-20,2.75,12,30
19660327,Gorgeous room with private full bathroom!,68762417,Simon,Manhattan,East Harlem,40.79222,-73.94607,Private room,125,1,1,2019-06-21,1.0,4,87
19660760,Sunny and Cozy Apartment by the Beach,30884023,Maggie,Queens,Arverne,40.59044,-73.79179,Entire home/apt,60,1,53,2019-06-30,2.2,1,0
19661733,Private room at Stella's place,15617507,Stella,Bronx,Morris Park,40.85152,-73.86121,Private room,39,1,57,2019-05-07,2.38,3,39
19662812,Comfortable room in heart of Fresh Meadows,76359133,FuKang,Queens,Fresh Meadows,40.73754,-73.7913,Private room,60,1,34,2019-07-03,1.42,3,335
19663834,Modern Cozy Private NYC-Manhattan Apartment,134105301,Daniel,Manhattan,East Harlem,40.78723,-73.94863,Entire home/apt,75,1,1,2017-07-06,0.04,1,0
19670458,Economy Queen Bed in Caribbean Crown Heights 2SL,17555570,Yan,Brooklyn,Crown Heights,40.66933,-73.92162,Private room,51,1,83,2019-07-02,3.4,12,55
19670481,Comfy Queen Bedroom in Crown Heights 2SR,17555570,Yan,Brooklyn,Crown Heights,40.66919,-73.92207,Private room,54,1,65,2019-06-16,2.75,12,57
19670499,Warm Comfy Queen Bedroom 2GR,17555570,Yan,Brooklyn,Crown Heights,40.66958,-73.92361,Private room,52,1,74,2019-06-11,3.04,12,68
19670522,Garden Bedroom w/Private Bath in Crown Heights 2MB,17555570,Yan,Brooklyn,Crown Heights,40.66886,-73.92333,Private room,62,1,69,2019-07-02,2.83,12,65
19670534,Garden Master Bedroom in Crown Heights,17555570,Yan,Brooklyn,Crown Heights,40.67021,-73.92368,Private room,63,1,49,2019-06-03,2.02,12,51
19671061,Beautiful Williamsburg Loft 1/2 Block from Subway!,45673606,Susan,Brooklyn,Williamsburg,40.71493,-73.94502,Private room,120,1,9,2017-10-07,0.38,1,0
19671104,JFK 10 & LGA 15 minutes Single bed in the room,101657794,Dr. Shirin,Queens,Briarwood,40.70915,-73.80662,Private room,45,1,14,2017-10-19,0.58,6,0
19672894,Secret Bushwick Bungalow,70506872,Kyle,Brooklyn,Bushwick,40.69935,-73.93872,Private room,52,1,3,2017-07-27,0.13,2,0
19674542,"One-bedroom, two-bathroom apartment in Brooklyn.",138546022,Nicholas,Brooklyn,Crown Heights,40.67466,-73.95163,Private room,50,1,1,2017-07-08,0.04,2,0
19675743,Steps to Times Square! Fabulous HK apt in NYC,116482644,Yaniv,Manhattan,Hell's Kitchen,40.76479,-73.98842,Private room,105,1,88,2019-05-01,3.76,2,0
19677579,"Sunny room in historic Bedstuy, Brooklyn",124171,Miguel,Brooklyn,Bedford-Stuyvesant,40.68533,-73.94231,Private room,60,1,1,2018-07-08,0.08,1,0
19677749,Midtown Room,117295184,Dorian,Manhattan,Midtown,40.76554,-73.98245,Private room,80,1,46,2019-06-25,1.93,1,6
19690331,"Private room in bustling Bushwick, Brooklyn",55209173,Camille,Brooklyn,Bedford-Stuyvesant,40.69555,-73.93444,Private room,40,1,3,2017-08-08,0.12,1,0
19691525,Small room in Historical home on Staten Island,128338539,Reuben,Staten Island,Stapleton,40.63144,-74.07913,Private room,34,1,11,2019-04-19,0.65,4,78
19694951,Cozy Bedstuy Apartment,138741690,Frances,Brooklyn,Bedford-Stuyvesant,40.686,-73.94133,Private room,50,1,12,2019-06-27,0.52,1,39
19696119,"Home away from home, come live like a Brooklynite!",4334590,Ashley,Brooklyn,Bushwick,40.69807,-73.9335,Private room,115,1,72,2018-09-25,2.98,1,0
19696674,"Sunny, quiet room next to Prospect Park",10402380,Yuval,Brooklyn,Prospect Heights,40.67408,-73.96364,Private room,60,1,131,2019-06-30,5.36,2,128
19697371,Cute Studio near Prospect Park,12058024,Rebecca,Brooklyn,Prospect-Lefferts Gardens,40.66116,-73.96166,Entire home/apt,70,1,3,2018-12-17,0.12,1,4
19699241,MJ house,138782186,Hannah M,Queens,Rosedale,40.65531,-73.7274,Private room,70,1,0,,0.0,2,365
19700871,~ Chic and open 2 bedroom Brooklyn Apartment ~,41963149,Carolyn,Brooklyn,Bedford-Stuyvesant,40.69129,-73.95119,Entire home/apt,170,1,1,2017-07-16,0.04,1,0
19701644,"Affordable, spacious room in Bed-Stuy",3309159,David,Brooklyn,Bedford-Stuyvesant,40.68824,-73.95383,Private room,50,1,0,,0.0,1,0
19701809,Spacious private room in the heart of Williamsburg,52173396,Greg,Brooklyn,Williamsburg,40.71733,-73.95887,Private room,65,1,7,2018-08-07,0.29,1,0
19712270,Treasure of Harlem: Balcony View and Fun Hosts,138914016,Jacqueline,Manhattan,East Harlem,40.80109,-73.93975,Private room,60,1,26,2018-07-01,1.09,1,0
19712405,Private basement room in a duplex apartment,109908957,Natalia & Gustavo,Brooklyn,East Flatbush,40.6458,-73.94586,Private room,50,1,8,2018-06-02,0.35,2,89
19716375,Rockaway Hideaway,137305439,Harry,Queens,Rockaway Beach,40.58891,-73.81578,Private room,110,1,34,2019-07-01,1.4,2,358
19718993,Cozy Crown Heights w/ Botanical Garden Membership,26017313,Jamie,Brooklyn,Crown Heights,40.67293,-73.96128,Entire home/apt,200,1,2,2017-09-26,0.09,1,0
19729892,One room in a beautiful two bedroom appartment,4452444,Jūrate,Brooklyn,Williamsburg,40.71916,-73.94215,Private room,70,1,14,2019-06-30,0.6,1,0
19730428,Comfortable Room in Bushwick,139096564,Jessica,Brooklyn,Bushwick,40.69273,-73.9055,Private room,45,1,1,2017-07-17,0.04,1,0
19734492,Beautiful Modern Brooklyn Gem,137184002,Kevin,Brooklyn,East Flatbush,40.6543,-73.91488,Entire home/apt,85,1,183,2019-07-08,7.65,1,120
19735722,Loft-like turn of the century apartment for shoots,31515758,Townsend,Manhattan,Washington Heights,40.83405,-73.94565,Entire home/apt,1000,1,1,2018-03-18,0.06,1,79
19736798,"Large Private Room
Sleeps 4 Guests
Full Amenities",139165159,Deonisis,Manhattan,Inwood,40.8662,-73.92646,Private room,60,1,128,2019-07-05,6.03,1,67
19737908,Cozy Zen-like Jungle in Bushwick,67271745,Anna,Brooklyn,Bushwick,40.69393,-73.90898,Private room,55,1,1,2017-07-30,0.04,1,0
19738203,"1 Bedroom Apartment
Crown Heights, Brooklyn",34039463,Sini,Brooklyn,Crown Heights,40.67081,-73.92765,Private room,100,1,0,,0.0,1,0
19738695,Two Bedroom Apt in Midtown East,24559181,Aldi,Manhattan,Upper East Side,40.76302,-73.96725,Entire home/apt,200,1,15,2019-06-21,0.69,3,351
19743260,Private room in Harlem with A/C,44220091,Thomas,Manhattan,Harlem,40.8076,-73.94252,Private room,56,1,10,2017-08-23,0.42,1,0
19743272,Cozy Inn,138628430,Tyeesha,Bronx,Morris Heights,40.85167,-73.92144,Private room,50,1,0,,0.0,1,363
19745541,One Bedroom LOFT 2 blocks from Bedford ave L,15476792,Gosia,Brooklyn,Williamsburg,40.7179,-73.96047,Entire home/apt,105,1,24,2017-12-31,1.01,1,0
19749398,Pent house for rent in Astoria 5 min to LGA,95570854,Fatema,Manhattan,Civic Center,40.71359,-74.00538,Private room,300,1,0,,0.0,2,179
19763459,Great location-Close to metro in cool neighborhood,81160897,Roberto,Brooklyn,Bushwick,40.70152,-73.91148,Private room,50,1,16,2019-04-21,0.66,1,343
19768219,Couch in Studio Apartment in Astoria,9039995,Jamie,Queens,Long Island City,40.76199,-73.92684,Shared room,33,1,11,2017-10-22,0.46,1,0
19768829,"Cozy 1 bedroom apt, Quiet, Near metro, East side",3792860,Elena,Manhattan,Upper East Side,40.77052,-73.95485,Entire home/apt,150,1,0,,0.0,2,0
19769328,Private spacious bedroom near JFK Airport,35751147,Agraj,Queens,Richmond Hill,40.69452,-73.82742,Private room,60,1,26,2019-05-05,1.09,1,0
19779749,Private Room in Sunny South Harlem Apt,1877402,Anna,Manhattan,Harlem,40.8114,-73.95237,Private room,50,1,15,2018-06-07,0.62,2,0
19785259,Lower East Side - Bare Bones,53821069,Daniel,Manhattan,Lower East Side,40.72276,-73.9886,Entire home/apt,94,1,8,2017-07-28,0.33,1,0
19785737,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70445,-73.81399,Private room,135,1,1,2017-10-08,0.05,18,180
19786465,private room in the Bronx,84941679,Junior,Bronx,Clason Point,40.81699,-73.86741,Private room,80,1,2,2018-10-02,0.09,1,88
19786915,Spacious Clean Studio  Apartment,86892032,Marian,Queens,Rosedale,40.65766,-73.72838,Entire home/apt,60,1,57,2019-07-08,2.41,1,336
19791460,2nd Street Sanctuary,21016975,Stephen,Manhattan,East Village,40.72345,-73.98407,Shared room,350,1,5,2019-01-11,0.26,1,0
19801310,Bedroom with Manhattan view (females only),139638096,Xinyan,Manhattan,Roosevelt Island,40.76412,-73.948,Private room,60,1,0,,0.0,1,0
19802994,Entire Loft with Private Bath in Queens,28270349,Jie,Queens,Flushing,40.76589,-73.79449,Entire home/apt,89,1,105,2019-07-07,4.38,2,0
